CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Address,Occupation,City
2440,0,44,124,94,"20441 Williams Club
New Rebeccaville, ID 70727",Higher education careers adviser,New Joy
2441,0,35,182,95,"0255 Lisa Roads
Margaretmouth, NY 30539","Designer, interior/spatial",North Jessica
2442,0,49,117,10,"8742 Natalie Alley Suite 309
South Wendy, AK 02951",Insurance risk surveyor,Millerland
2443,0,34,65,41,"42794 Graham Greens
Greenborough, TX 67736","Radiographer, therapeutic",Ashleyfort
2444,1,62,128,4,"30321 Christopher Light Apt. 364
South Robertborough, PR 24404",Marketing executive,East Benjaminborough
2445,0,59,31,66,"3947 Victoria Trail Suite 603
West Jennifer, OH 45057","Chemist, analytical",West Mariahland
2446,0,59,109,98,"641 Green Rapid
East Jessicachester, PA 88960",Forensic psychologist,South Carrieview
2447,0,53,117,65,"334 Maureen Parks
Port David, IN 41469",Ambulance person,Cristinamouth
2448,1,35,115,86,"PSC 3891, Box 3237
APO AA 57107","Engineer, civil (contracting)",Port Heatherland
2449,1,35,28,17,"14989 Rick Run Suite 505
Christianmouth, KY 34748",Bonds trader,New Randall
2450,1,36,52,12,"10281 Kimberly Port
Burtonfort, OH 78005",Civil Service administrator,Ronaldton
2451,1,34,96,77,"0661 James Pines Apt. 391
Phyllisview, WY 71579",Geographical information systems officer,Jeromeborough
2452,1,45,58,82,"410 Bailey Fords
Lake Dianafort, MH 98901",Herpetologist,Hallburgh
2453,0,69,57,80,"037 Chandler Port Suite 390
East Deborah, NY 21994",Operational researcher,South Jennifershire
2454,0,37,126,62,"29564 Cheryl Pines Apt. 659
Lucerobury, AK 47301",Ophthalmologist,Lake William
2455,0,23,163,40,"1806 Brennan Ferry
Kingfort, MP 87643","Accountant, chartered",East Richardview
2456,0,63,166,87,"5275 Jerry Haven
North Nicole, MD 79511","Teacher, music",Draketon
2457,1,62,184,30,"239 Brian Fort Suite 021
Robertsland, FL 96260","Surveyor, planning and development",Tuckershire
2458,0,59,40,57,"7695 Albert Vista Apt. 394
West Mariaside, IN 52230",Soil scientist,South Manuelberg
2459,1,52,105,16,"286 Boyd Wall Apt. 039
Danielhaven, DC 23674",Farm manager,Latashaview
2460,0,65,161,43,"397 Hall Prairie
New Jessicaburgh, AZ 93720",Insurance broker,Brownstad
2461,1,48,163,10,"8105 Pamela Groves
West Alfredtown, TX 53614",Corporate treasurer,Jordanfurt
2462,1,53,137,59,"25636 Alvarez Valleys
West Christopher, AZ 01488",Forensic scientist,Jillfort
2463,0,28,110,14,"10119 Jacqueline Tunnel Suite 832
Lake Erikastad, SD 38783",Immunologist,Wagnerchester
2464,1,32,146,65,"1953 Jones Wall
Barnestown, MA 26936",Paediatric nurse,West Roberta
2465,1,55,80,88,"5603 Miller Fields Apt. 809
East Christine, RI 45321",Magazine features editor,West Anthony
2466,0,34,91,70,"068 Hill Prairie
Smithburgh, NM 92285",Production manager,Port Brittanyton
2467,1,39,195,36,"87515 Brian Crest
Johnsonshire, UT 98461",Structural engineer,Morganbury
2468,1,34,79,81,"4992 Thomas Mission Suite 324
Jonathanshire, PW 25488","Pharmacist, community",Sheppardland
2469,0,27,42,30,"6715 Lopez Falls
Waterston, MA 03593",Industrial buyer,Walterbury
2470,0,57,200,71,"PSC 8410, Box 7706
APO AA 16987",Environmental manager,Davilaborough
2471,0,42,181,47,"1930 Jorge Villages
Port Jessicaport, NM 31550",Seismic interpreter,East Kevin
2472,1,37,142,83,"0909 Michael Extensions Apt. 319
Rebeccaberg, AR 20146",Air traffic controller,West Elizabeth
2473,0,52,94,75,"00743 Christopher Bypass
Torresmouth, UT 31209",Catering manager,Lake Briana
2474,1,60,90,10,"2869 Angela Burg Suite 371
Castanedashire, TN 45432",Telecommunications researcher,Erichaven
2475,0,23,72,91,"PSC 8636, Box 0496
APO AA 79874","Loss adjuster, chartered",Lake Jason
2476,0,20,48,18,"3850 Hickman River
Griffithmouth, WV 61809","Exhibitions officer, museum/gallery",Carolynshire
2477,1,41,89,92,"26576 Ryan Mall
Daltonville, SC 46239",Fine artist,Crawfordton
2478,0,54,131,39,"8280 Olivia Gateway Apt. 446
Grayfurt, WA 60432","Education officer, community",Maxwellfort
2479,0,64,73,25,"7103 Tracy Turnpike
Taraborough, NJ 62363",Public relations officer,New Sean
2480,1,60,108,77,"866 Garcia Crescent Apt. 017
East Hannahhaven, NY 14090",Architectural technologist,Lake Jennifermouth
2481,1,38,64,79,"446 Philip Mount Apt. 210
Martinside, CO 51440","Surveyor, mining",West Amy
2482,1,33,152,18,"4816 Randall Grove
Lake Melissafort, DC 70182",Systems developer,Port Melanie
2483,1,19,28,82,"655 Chen Ranch Suite 669
Robertburgh, IA 04286",Armed forces training and education officer,Lake Jeffrey
2484,1,69,114,37,"8538 Williams Harbor Apt. 776
Welchland, PA 13718",Holiday representative,Karlafurt
2485,1,42,120,14,"84600 Norman Tunnel
Alexanderville, NE 39929",Theatre stage manager,East Jacob
2486,1,52,101,21,"2345 Watson Street
Sheltonville, ND 12776",Fine artist,South Douglas
2487,1,21,47,65,"Unit 5716 Box 2063
DPO AP 80790",Intelligence analyst,New Robertmouth
2488,0,42,19,55,"679 Gregory Branch Suite 355
North Scottmouth, DE 29563","Surveyor, building",Port Joyceton
2489,1,30,54,76,"37319 Stevens Brook Apt. 003
Deniseburgh, FL 43670",Medical technical officer,Brianton
2490,0,36,199,100,"096 Anderson Vista Suite 385
North Charles, WI 23318","Engineer, agricultural",West Alexisview
2491,1,64,55,37,"Unit 2717 Box 0157
DPO AP 51731",Homeopath,Foxland
2492,1,19,141,30,"090 Melissa Squares Apt. 267
North Angelaview, WA 66866",Interpreter,Joshuamouth
2493,1,49,28,30,"42998 Lloyd Rue
Curtisfort, OK 83175",Artist,Obrienport
2494,0,45,40,24,"894 Bruce Forges Apt. 955
Whiteland, DE 45492","Radiographer, therapeutic",Port Elizabethshire
2495,1,22,176,51,"491 Hartman Village Apt. 203
New Seanmouth, ND 45984",Medical secretary,Vincenttown
2496,0,54,104,3,"724 John Gardens Suite 550
Jefffort, MT 77253","Lecturer, higher education",Sullivanton
2497,0,24,154,69,"45063 Michael Tunnel
Port Rachel, UT 63363",Museum/gallery curator,Oliviamouth
2498,1,21,58,95,"61071 Melissa Lodge
North Christinechester, CT 51001",Logistics and distribution manager,North Micheal
2499,0,41,117,53,"251 Cole Fields Suite 382
New Thomasmouth, WY 17186",Futures trader,West Justin
2500,1,29,79,31,"1121 Brittany Divide Apt. 281
West Josephberg, WY 06396","Merchandiser, retail",Lake Zacharyberg
2501,0,43,35,84,"8559 Brown Lodge Suite 325
Lake Rhonda, MD 85638",Biomedical engineer,West Michaelville
2502,1,55,133,73,"316 Compton Falls Suite 941
Christopherfurt, UT 73589",Interpreter,West Nicholasborough
2503,0,59,172,42,"593 Nguyen Freeway
Nicholsmouth, MS 62032",Technical sales engineer,West Theresa
2504,1,41,79,87,"6333 Paul Ferry Suite 049
West Danielle, IA 59033",Pensions consultant,East Justin
2505,0,50,36,9,"1846 Samantha Path
Bowmanfort, HI 16606","Radiographer, diagnostic",Skinnerfort
2506,0,22,150,56,"5956 Duane Mills Suite 549
Port Amy, PA 16744",Charity fundraiser,New Amanda
2507,1,44,77,63,"4223 Derrick Corner Suite 956
Fisherburgh, IA 38024",Musician,Port Lynnhaven
2508,0,40,91,13,"004 Aaron Harbors
Port Breanna, DC 38354",Barrister's clerk,Johnsonborough
2509,1,41,70,59,"7061 Wells Dale
North Adam, MS 30665",Fine artist,Andersonport
2510,1,26,172,49,"719 Winters Ridge
Cookton, CA 78027","Research officer, political party",Cynthiaborough
2511,1,48,41,46,"92580 Jacqueline Ferry Suite 403
New Thomas, NE 19879",Chief Technology Officer,Lake Alexander
2512,0,59,90,23,"PSC 8823, Box 2549
APO AA 97287",Estate manager/land agent,Ramirezhaven
2513,0,41,18,19,"64695 Christine Falls Suite 828
West Nicole, DE 45911","Scientist, research (medical)",Juanview
2514,0,49,54,6,"590 Scott Stream Suite 929
East Jonathanview, RI 46393",Nature conservation officer,Conwaytown
2515,1,67,25,17,"USS Fernandez
FPO AE 66207",Health and safety adviser,Espinozaland
2516,0,56,63,78,"5228 Butler Forge
New Denise, NJ 00607","Designer, graphic",Penaton
2517,1,69,182,10,"76757 Debra Mountains Apt. 110
South Heather, NJ 05271",Television floor manager,Nicholsburgh
2518,1,29,18,44,"2234 Abbott Ford
East Nancyside, IN 81469","Engineer, production",North Robertside
2519,1,69,70,21,"823 Samantha Trafficway
South Austin, CO 79559","Designer, multimedia",North Jill
2520,1,62,132,93,"5284 Davis Pines
South Amanda, ID 52361","Therapist, horticultural",Joanview
2521,1,24,18,41,"65567 Cheryl Rapids Suite 384
North Amy, ID 88986",Investment analyst,Danieltown
2522,0,31,116,39,"4710 Stanley Dale
East Stacie, ND 43865",Hydrologist,North Jamesshire
2523,1,36,87,6,"86999 Wallace Path
Hodgeshaven, WI 96564",Jewellery designer,Charlesberg
2524,0,69,69,56,"07150 Murphy Land
North Debbie, KS 10804",Financial planner,North Chris
2525,1,26,188,71,"029 Michael Station Apt. 452
Port Devon, LA 38407",Barrister's clerk,Whitakerburgh
2526,0,48,44,21,"527 Kendra Trail Apt. 173
Wallview, MP 63538","Loss adjuster, chartered",Kathleenbury
2527,1,69,175,42,"2909 Carrie Hill
Martinezville, NV 19129","Designer, jewellery",Lake Jacob
2528,0,18,41,69,"244 Martinez Village Suite 312
Lake Johnshire, AL 60641",Media buyer,Jonathanland
2529,0,32,39,39,"37820 Clayton Crescent Apt. 624
Johnside, VA 38020",Scientific laboratory technician,Kendraview
2530,0,25,199,79,"38763 Thompson Streets Apt. 420
Williamstad, AL 46157","Conservation officer, historic buildings",Nelsonstad
2531,0,36,154,79,"480 Samantha Plains Suite 733
Harveyville, PW 45537","Radiographer, diagnostic",Joshuaville
2532,0,39,51,64,"9179 Nicholas Roads Suite 100
Kristinfurt, MS 36341",Exercise physiologist,Carterside
2533,0,64,192,5,"2231 Julian Port
Mooreshire, MP 71242",Market researcher,Hollystad
2534,1,53,178,27,"675 Robert Ville Apt. 358
Lake Jenniferton, AR 72843",Paediatric nurse,East Sheila
2535,0,53,55,56,"31402 Hughes Loaf
Burnetttown, MD 67049","Surveyor, building",Roberttown
2536,0,70,132,39,"USCGC Walton
FPO AP 99632","Teacher, music",West Elizabethstad
2537,0,51,138,94,"8502 Strong Rue Apt. 294
Lake John, TX 42560",Accommodation manager,East Michaelbury
2538,0,35,49,54,"663 Edwards Islands Suite 707
Port Kellyshire, PR 16046","Chemist, analytical",Nicoleburgh
2539,1,29,117,58,"995 Walker Drive
Port Matthewburgh, MH 29167",Fashion designer,Smithburgh
2540,1,53,158,53,"5574 Dakota Way
South Jeffrey, IN 64154","Secretary, company",New Michellefort
2541,0,68,85,69,"10617 Sarah Greens Suite 352
South Destiny, IN 92680",Quantity surveyor,Curtistown
2542,0,22,145,89,"72729 Davis Parkways
Brianburgh, OK 77621",Teaching laboratory technician,Hernandezmouth
2543,1,64,185,45,"9395 Alex Gardens
South Jenniferbury, FM 82543",Investment analyst,Ronaldbury
2544,0,52,177,56,"6220 Booth Green Apt. 571
East Davidfort, MO 28820",Psychiatric nurse,Williamshaven
2545,1,19,42,50,"286 Tucker Radial Suite 395
Zhangton, NJ 17885",Purchasing manager,Lake Patrickport
2546,0,57,33,39,"USNV Hill
FPO AP 14829",General practice doctor,Johnsonshire
2547,0,50,48,75,"PSC 8261, Box 9142
APO AE 22982",Land,Parktown
2548,1,66,147,46,"40239 Michael Run
West Jamieport, NY 98111",Passenger transport manager,Palmerland
2549,0,36,142,27,"72224 Jeffrey Gateway Suite 420
Isaiahmouth, PR 77819",Recycling officer,Harperside
2550,1,33,58,98,"548 Todd Bridge Apt. 417
North Davidborough, FL 23866","Surveyor, rural practice",Jamesberg
2551,1,28,53,89,"883 April Tunnel Apt. 667
Sarahland, MI 99069",Fitness centre manager,Port Christinafurt
2552,1,69,78,86,"USNV Weber
FPO AP 91115",Actor,West Matthewbury
2553,0,27,186,12,"Unit 9316 Box 6478
DPO AE 72885","Engineer, energy",Roberttown
2554,1,25,25,99,"33858 Johnson Path
Brownville, MH 02104",Audiological scientist,North Georgeport
2555,1,51,19,92,"266 Lewis Knolls Apt. 605
Danielleside, IL 91816",Landscape architect,Cohenburgh
2556,0,48,187,3,"20320 Ferguson Manors
West Meganberg, CO 82393",Product/process development scientist,South Sarahland
2557,0,18,22,65,"03806 Moore Cliff Suite 678
Gabriellaland, UT 13689",Gaffer,Port Mariomouth
2558,1,42,194,10,"0521 Christopher Cliff
East Erika, DC 28912","Merchandiser, retail",Cynthiatown
2559,1,22,145,31,"54590 Moore Ports
Lake Joseph, MI 02451",Publishing copy,South Jonathan
2560,1,56,104,95,"Unit 3788 Box 3652
DPO AA 72862",Trading standards officer,Kellystad
2561,0,64,70,80,"767 Cabrera Prairie Suite 619
Lake Josephville, GA 19105",Educational psychologist,Meadowsfurt
2562,1,20,24,72,"1757 Susan Path
Maryshire, AL 44086",Software engineer,East Michael
2563,1,55,126,59,"19734 Campbell Canyon
Farleyborough, AS 47665","Surveyor, insurance",Thomasport
2564,0,24,161,62,"08543 Deborah Spur Suite 937
Lake Paulaton, VT 80595",Firefighter,Joyside
2565,1,39,37,16,"633 John Trail Suite 551
Thomasmouth, MN 85400",Local government officer,New Jonathon
2566,1,19,195,97,"65940 Tyler Parkways
Port Samantha, MA 04421",Radio producer,East Bethport
2567,1,40,77,73,"60316 Garcia Isle
Rodriguezmouth, NV 84554",Heritage manager,Gregorytown
2568,1,68,172,85,"28558 Samuel Vista Suite 243
West Christina, CT 87781",Financial planner,North Kara
2569,0,62,136,78,"8332 Taylor Hills Suite 929
Johnberg, MI 23227",Equality and diversity officer,Nicolefort
2570,0,50,131,31,"420 Jacqueline Point
North Crystalbury, KY 90099","Engineer, materials",Leeburgh
2571,1,48,105,13,"7013 Duran Bypass
Sellersfurt, NH 96761",Writer,Haleyland
2572,0,42,16,35,"4408 Jennifer Lakes
Ginachester, MI 03847",Fisheries officer,Peterhaven
2573,0,25,165,26,"0291 Parker Hollow Suite 085
Lake Kelly, AZ 32211",Research scientist (life sciences),Everettbury
2574,0,61,153,75,"37233 Garcia Mill
Meyersmouth, SC 66196",Trading standards officer,North Lisabury
2575,0,18,93,76,"1768 Andrew Isle Suite 659
Courtneychester, NM 88169",Leisure centre manager,West James
2576,1,55,68,95,"0021 Joshua Forge Suite 356
Smithbury, CA 58041",Geochemist,New Joshuafort
2577,0,46,88,49,"USCGC Mills
FPO AP 39258",Bookseller,Brownton
2578,1,40,160,3,"0729 Morse Shores
Lake Christopher, AS 54608",Primary school teacher,Lake Brian
2579,1,26,32,87,"065 Melissa Port Apt. 642
West Rachel, NY 11610",Restaurant manager,Bishopstad
2580,1,59,28,22,"548 Rodriguez Extension
Port Mary, WI 32314",Medical laboratory scientific officer,Lake Michaelfurt
2581,0,28,80,82,"6303 Sherri Row
West Rachel, GA 63806","Designer, exhibition/display",North Timothyton
2582,0,27,148,55,"4018 Jeremy Mountain
Dennischester, WV 56887",Trade mark attorney,East Sharon
2583,0,50,117,94,"09182 Norton Ridges
Lake Taylorburgh, VA 91659","Producer, television/film/video",West Kathleen
2584,1,63,39,26,"0715 William Valley
Brandonburgh, MH 31734","Pharmacist, hospital",Curtisport
2585,0,33,24,98,"3357 Richard Bridge
West Gregoryfurt, VI 48835",Medical physicist,West Jennachester
2586,0,28,187,57,"3857 Nancy Harbor
Smithhaven, MA 45309",Hotel manager,New Andre
2587,0,19,58,3,"2068 Johnston Road
South Amanda, ME 71257",Chief Technology Officer,Williamburgh
2588,1,58,189,64,"50808 Brady Garden
Danieltown, VT 53484",Financial adviser,Lake Phillip
2589,1,56,37,70,"18987 Norton Expressway Suite 317
Lake Crystalhaven, SC 23442",Air traffic controller,North Larrymouth
2590,0,60,34,81,"63264 Garcia Trafficway
North Matthewville, GU 29177","Journalist, newspaper",Taratown
2591,0,66,87,73,"57058 Gallegos Radial Apt. 945
South Timothystad, PA 69787",Estate agent,Dakotatown
2592,1,58,146,68,"8438 Moore Walks Apt. 644
East Megan, OH 11761",Volunteer coordinator,Coleburgh
2593,0,66,117,36,"043 Samantha Shore
Lake Adamchester, GA 02557",Textile designer,Carolview
2594,1,65,176,52,"13831 Coleman Extension
West Joseph, AL 38651",Control and instrumentation engineer,South Kathleenmouth
2595,0,59,55,61,"351 Williams Pines
Munozborough, PW 89802",Museum/gallery conservator,New William
2596,0,53,158,40,"290 Catherine Drive Suite 720
Steinberg, MP 64388","Scientist, research (maths)",Millertown
2597,1,27,105,55,"8661 Margaret Lake Apt. 239
Danielview, CT 56909",Field trials officer,East Amandaberg
2598,1,66,33,39,"2882 Jennifer Keys
Lake Elizabethmouth, SC 17286",Computer games developer,Stephanieland
2599,0,52,112,12,"1714 Cody Loaf
Evansview, MP 42248",Clinical biochemist,Adammouth
2600,0,33,111,3,"6583 Clinton Ports
Michelefurt, IA 57094",Risk analyst,Port Barbarahaven
2601,1,23,64,44,"077 Jones Creek Suite 698
West Jasmin, MH 36362",Wellsite geologist,East Mitchell
2602,1,56,172,51,"03009 Gardner Divide
South Sheila, OR 76611","Surveyor, planning and development",Catherineland
2603,0,54,150,17,"Unit 8017 Box 4900
DPO AP 50693",Orthoptist,Allentown
2604,0,58,30,37,"643 Anthony Ports Suite 976
West Kayla, UT 50521",Agricultural consultant,Collinsmouth
2605,0,44,54,21,"PSC 1415, Box 3430
APO AP 40285",Management consultant,Jenniferstad
2606,1,67,140,79,"5718 Ryan Ridge Suite 533
Wallsborough, ME 08416",Architect,Reynoldsmouth
2607,0,39,169,69,"4165 Nicole Vista Apt. 246
Shannonville, KY 63615","Therapist, drama",Jamesville
2608,0,68,87,28,"43631 Stephens Vista
Davishaven, WA 94996",Sports development officer,Stephanieton
2609,0,27,163,25,"33375 Pierce Expressway Apt. 509
Lake Jeremyburgh, PA 74709",Primary school teacher,South Jillstad
2610,1,64,29,31,"73043 Wood Courts Suite 740
North Debbie, SC 54290",Furniture conservator/restorer,North Jessicaville
2611,1,45,20,27,"1165 Brian Lights Apt. 413
East Matthew, IN 50840",Astronomer,South Michael
2612,0,64,45,4,"Unit 5321 Box 9592
DPO AA 33062",Actor,New Davidhaven
2613,0,22,184,39,"95601 Williamson Island Apt. 119
New Taylor, WY 36123",Furniture designer,New Martin
2614,0,21,16,97,"3991 Dana Vista
Port Jason, CA 39340",Technical sales engineer,West Shane
2615,1,70,85,51,"05775 Rose Courts
Patriciaburgh, ID 16513",Retail manager,East Kennethport
2616,1,35,48,22,"5433 Laurie Ports
West Michelle, VT 47033",Community development worker,North Deniseside
2617,1,58,120,32,"433 Sheila Parkway
Nicolefort, FL 78486",Sports coach,Vasquezberg
2618,1,27,47,59,"USS Reese
FPO AE 50297",Local government officer,New Melvinburgh
2619,0,20,69,56,"06171 Patton River Suite 866
Port Carmen, LA 01471",Administrator,South Bonnie
2620,1,63,178,57,"74748 Chen Port
Lake Charles, MI 82823",Training and development officer,Kathrynmouth
2621,0,55,113,28,"7110 Sherry Isle
Port Bonnieberg, NJ 13545",Housing manager/officer,Lake Stuartmouth
2622,0,67,115,35,"6535 Bennett Island
Lake Andrewtown, AZ 52186",Arts administrator,Cooperhaven
2623,1,57,165,57,"931 Elizabeth Walk
South Christinestad, LA 22071",Community arts worker,New Shane
2624,0,50,29,87,"8445 Jones Terrace
Chadmouth, MO 00873",Public librarian,West Marystad
2625,1,33,34,59,"612 Hannah Branch
Matthewland, SD 18230",Marine scientist,South Robin
2626,1,58,43,10,"71684 Hayden Crest
New Elizabethmouth, IL 66721","Sound technician, broadcasting/film/video",North James
2627,0,27,140,72,"USNS Small
FPO AE 21786","Teacher, early years/pre",New Jessicachester
